Sample_ID,Sample_Name2,Description,date,plot,sample_nc,filt045_ml,filt022_ml,Prok_dada2_input,Prok_dada2_prop,Prok_STD_all,Prok_NonSTD_all,Prok_STD_prop,Prok_STD_r2,Prok_STD_coef,Prok_dna_copy_sum,Fungi_dada2_input,Fungi_dada2_prop,Fungi_STD_all,Fungi_NonSTD_all,Fungi_STD_prop,Fungi_STD_r2,Fungi_STD_coef,Fungi_dna_copy_sum,Inv_dada2_input,Inv_dada2_prop,Inv_STD_all,Inv_NonSTD_all,Inv_STD_prop,Inv_STD_r2,Inv_STD_coef,Inv_dna_copy_sum,Euk_dada2_input,Euk_dada2_prop,Euk_STD_all,Euk_NonSTD_all,Euk_STD_prop,Euk_STD_r2,Euk_STD_coef,Euk_dna_copy_sum
S553,S553,P5-7_2,2017/07/02,5,sample,100,30,17198,0.888126526,6214,9060,0.406835145,0.986208101,0.035056226,861473.2128,16841,0.843477228,8259,5946,0.581414995,0.992475246,11.02490566,1797.747809,18551,0.975365209,2040,16054,0.112744556,0.912791187,5.686547507,2823.154116,19839,0.995463481,3865,15884,0.195706112,0.999256389,0.204590781,258793.0231
S554,S554,P5-7_3,2017/07/03,5,sample,100,30,10523,0.807184263,4169,4325,0.490817047,0.988422885,0.023263396,619714.6163,27894,0.726787123,6099,14174,0.300843486,0.997331641,8.160660377,5789.564138,1297,0.972243639,188,1073,0.149088025,0.868858524,0.48635936,2206.187621,17344,0.993888376,3236,14002,0.187724794,0.997320257,0.169994356,274558.1356
S555,S555,P5-7_4,2017/07/04,5,sample,100,30,18646,0.890646788,7520,9087,0.4528211,0.993378784,0.041424528,731209.2917,54766,0.779918197,8368,34345,0.195912252,0.993895824,11.52122642,9936.731491,25879,0.975540013,1843,23403,0.073001664,0.896071762,4.952492944,4725.498908,20062,0.995164989,3426,16539,0.171600301,0.998123539,0.183981185,299650.2056
S556,S556,P5-7_5,2017/07/05,5,sample,100,30,21998,0.893490317,7444,12211,0.378733147,0.989526007,0.041378491,983683.377,50003,0.779893206,8508,30489,0.218170629,0.984169959,11.83613208,8586.419901,19777,0.977397988,2029,17301,0.104966374,0.844338697,5.366980245,3223.600463,13284,0.99435411,3626,9583,0.274509804,0.999159107,0.194297272,164404.4357
S557,S557,P5-7_6,2017/07/06,5,sample,100,30,19081,0.784340443,5557,9409,0.371308299,0.990000634,0.030620377,1024263.449,41125,0.639367781,5521,20773,0.209971857,0.997665429,7.401698113,9355.060457,23330,0.984183455,328,22633,0.014285092,0.979411395,0.873471308,25911.5552,13454,0.992344284,4720,8631,0.353531571,0.994847405,0.259663217,110797.364
S558,S558,P5-7_7,2017/07/07,5,sample,100,30,20613,0.902779799,6585,12024,0.353861035,0.984427216,0.037307547,1074313.458,73667,0.783620889,8787,48940,0.152216467,0.998604903,11.61641509,14043.34573,27094,0.986306931,1413,25310,0.0528758,0.847548221,3.699341486,6841.758214,17578,0.995391967,5145,12352,0.294050409,0.998910815,0.275443086,149480.3663
S559,S559,P5-7_8,2017/07/08,5,sample,100,30,20127,0.878670443,8474,9211,0.479163133,0.989978983,0.04728,649393.683,43792,0.785097735,10122,24259,0.294406794,0.998389169,13.22254717,6115.56399,2146,0.981826654,199,1908,0.094447081,0.922984754,0.564440263,3380.34,14886,0.995700658,6153,8669,0.415126164,0.991309401,0.339793039,85041.96198
S560,S560,P5-7_9,2017/07/09,5,sample,100,30,13009,0.789069106,3895,6370,0.379444715,0.978586442,0.02228,953022.1424,18314,0.705689636,1177,11747,0.091070876,0.995112763,1.529622642,25598.90629,570,0.975438596,17,539,0.03057554,0.767620667,0.04233302,12732.37778,9146,0.991253007,2599,6467,0.286675491,0.999569634,0.13884666,155255.2046
S561,S561,P5-7_10,2017/07/10,5,sample,100,30,15944,0.843514802,5398,8051,0.401368131,0.980437145,0.030738113,873074.6252,62361,0.750244544,7565,39221,0.161693669,0.981110386,10.30292453,12689.27733,28347,0.985254172,748,27181,0.026782198,0.885923957,2.008936971,13530.04121,18536,0.992824773,5716,12687,0.310601532,0.998954951,0.30553904,138411.1174
S562,S562,P5-7_11,2017/07/11,5,sample,100,30,5929,0.552032383,1611,1662,0.492208983,0.95023343,0.009399623,589385.3627,17618,0.562038824,1584,8318,0.159967683,0.89808011,2.453207547,11302.20992,NA,NA,0,0,NA,NA,0,10001.24361,4146,0.977086348,2081,1970,0.513700321,0.892564825,0.10137159,64778.17579
S563,S563,P5-7_12,2017/07/12,5,sample,100,30,23309,0.900381827,7324,13663,0.348977939,0.99089615,0.040756226,1117457.069,77659,0.750460346,6852,51428,0.11757035,0.987042928,9.672830189,17722.49314,NA,NA,0,0,NA,NA,0,6472.446019,20877,0.995114241,8055,12720,0.387725632,0.990411227,0.441655691,96002.38562
S564,S564,P5-7_13,2017/07/13,5,sample,100,30,17865,0.888049258,4457,11408,0.280932871,0.975469264,0.025677736,1480919.77,47111,0.754091401,6065,29461,0.170720036,0.996946542,8.070566038,12168.08497,21182,0.985931451,2308,18576,0.110515227,0.92552133,6.310536218,2943.648425,14028,0.993726832,4587,9353,0.329053085,0.994674976,0.251064911,124177.714
S565,S565,P5-7_14,2017/07/14,5,sample,100,30,16618,0.884582982,4939,9761,0.335986395,0.98552998,0.027769434,1171671.944,35589,0.764000112,5480,21710,0.201544686,0.98382277,7.42009434,9752.796037,14385,0.962321863,3464,10379,0.250234776,0.844107802,8.96491063,1157.736025,17266,0.995540368,6346,10843,0.369189598,0.998289445,0.340173095,106249.8295
S566,S566,P5-7_15,2017/07/15,5,sample,100,30,17590,0.8823195,4504,11016,0.290206186,0.983662156,0.025355094,1448229.674,85913,0.762841479,7282,58256,0.111111111,0.990779783,9.142358491,21240.32512,24435,0.938653571,9794,13142,0.427014301,0.886934778,25.65672625,512.2243529,19093,0.994133976,5014,13967,0.264158896,0.996192651,0.274466604,169625.98
S567,S567,P5-7_16,2017/07/16,5,sample,100,30,17056,0.869254221,5611,9215,0.378456765,0.979938132,0.032032075,958934.6371,53076,0.744065114,4976,34516,0.126000203,0.962153553,6.810377358,16893.82648,18054,0.975130165,1352,16253,0.076796365,0.886147643,3.673565381,4424.312164,15553,0.994213335,6702,8761,0.433421716,0.995382884,0.368722484,79201.39031
S568,S568,P5-7_17,2017/07/17,5,sample,100,30,17618,0.775002838,4481,9173,0.328182218,0.977599865,0.025453962,1201253.712,39644,0.723413379,6473,22206,0.22570522,0.995118534,8.702264151,8505.832358,15330,0.971559035,2089,12805,0.140257822,0.878627878,5.560206961,2302.97183,10397,0.99211311,2696,7619,0.261366941,0.999644354,0.143345249,177171.3174
S569,S569,P5-7_18,2017/07/18,5,sample,100,30,13904,0.825949367,5006,6478,0.435910832,0.989496576,0.028196604,765813.2698,27003,0.752620079,7551,12772,0.371549476,0.984011027,10.15537736,4192.196098,26047,0.961607863,974,24073,0.038886893,0.903962114,2.577516463,9339.61057,14297,0.992655802,5405,8787,0.380848365,0.995551813,0.296103481,98918.12122
S570,S570,P5-7_19,2017/07/19,5,sample,100,30,7705,0.716028553,2188,3329,0.396592351,0.98317816,0.012351698,898391.9915,21174,0.603901011,2380,10407,0.186126535,0.987274614,3.36745283,10301.55484,20677,0.967693573,6779,13230,0.338797541,0.863637431,17.78240828,743.9937152,6663,0.987693231,1762,4819,0.267740465,0.979836149,0.090690499,177122.5606
S571,S571,P5-7_20,2017/07/20,5,sample,100,30,16409,0.878846974,4687,9734,0.325012135,0.988395614,0.026160377,1240298.113,44418,0.762686298,7104,26773,0.209699796,0.947494472,10.62160377,8402.058224,213,0.929577465,48,150,0.242424242,0.889298741,0.132643462,1130.851064,17323,0.993996421,4452,12767,0.2585516,0.996656191,0.240521167,176935.2248
S572,S572,P5-7_21,2017/07/21,5,sample,100,30,14842,0.890243902,4058,9155,0.307121774,0.990073888,0.022753585,1341180.6,21339,0.789446553,7116,9730,0.422414817,0.988956624,9.886037736,3280.721175,283,0.932862191,17,247,0.064393939,0.924419232,0.052681091,4688.589286,12069,0.992957163,3693,8291,0.308160881,0.995185906,0.20207714,136762.9542
S573,S573,P5-7_22,2017/07/22,5,sample,100,30,16347,0.891784425,4479,10099,0.307243792,0.978816971,0.025390189,1325840.22,27427,0.794837204,9120,12680,0.418348624,0.984778413,12.26971698,3444.795567,1270,0.949606299,120,1086,0.099502488,0.873637457,0.341956726,3175.84044,13124,0.994361475,6324,6726,0.484597701,0.989325991,0.350731891,63923.47141
S574,S574,P5-7_23,2017/07/23,5,sample,100,30,23481,0.902602104,6402,14792,0.302066623,0.988026614,0.035773208,1378312.711,64595,0.773403514,8069,41889,0.161515673,0.992117792,10.97754717,12719.59918,1530,0.960130719,350,1119,0.238257318,0.859183262,0.910630292,1228.819215,16601,0.991024637,4986,11466,0.303063457,0.994446177,0.273866416,139557.0899
S575,S575,P5-7_24,2017/07/24,5,sample,100,30,15702,0.895936823,6884,7184,0.489337504,0.989225985,0.038482642,622271.9057,21915,0.823864933,11246,6809,0.62287455,0.995523572,14.99415094,1513.701359,20213,0.989808539,1847,18160,0.092317689,0.907152669,5.094355597,3564.729563,13892,0.994385258,8181,5633,0.592225279,0.988637141,0.4499492,41730.63682
S576,S576,P5-7_25,2017/07/25,5,sample,100,30,37599,0.809675789,15276,15167,0.501790231,0.991832166,0.083729057,603812.6872,48862,0.735111129,17625,18294,0.49068738,0.987771665,24.56792453,2482.098149,10949,0.974061558,4013,6652,0.376277543,0.851083652,11.09200376,599.7113003,22949,0.9908057,11160,11578,0.490808338,0.999807554,0.588105362,65623.16179
S577,S577,P5-7_26,2017/07/26,5,sample,100,30,12673,0.769273258,5033,4716,0.516258078,0.98026354,0.028307925,555321.5314,17438,0.722961349,7079,5528,0.561513445,0.971883969,10.33556604,1782.840591,21457,0.970825372,9293,11538,0.446113965,0.936655676,25.09764817,459.7243504,12558,0.991877688,6955,5501,0.558365446,0.99844128,0.37549953,48832.72872
S578,S578,P5-7_27,2017/07/27,5,sample,100,30,8820,0.716666667,4201,2120,0.66461003,0.986984962,0.023377358,302286.7904,8292,0.722262422,3840,2149,0.641175488,0.967875225,5.57745283,1284.337771,17948,0.965622911,6927,10404,0.39968842,0.839440933,17.90159925,581.1771259,6155,0.990576767,4189,1908,0.687059209,0.999588666,0.22329445,28482.57093
S579,S579,P5-7_28,2017/07/28,5,sample,100,30,17347,0.90119329,7165,8468,0.458325337,0.974976256,0.041358868,682481.6075,33060,0.762250454,6556,18644,0.26015873,0.995174066,8.683113208,7157.187196,15282,0.964075383,10862,3871,0.737256499,0.890225271,26.86246472,144.1044238,13101,0.990535074,6121,6856,0.471680666,0.984047158,0.343928504,66447.91883
S580,S580,P5-7_29,2017/07/29,5,sample,100,30,15590,0.903207184,6006,8075,0.426532207,0.98883325,0.03358717,801397.2841,51460,0.758589195,7457,31580,0.1910239,0.983977239,8.954716981,11755.44318,2839,0.957379359,1496,1222,0.550404709,0.876732756,3.935841957,310.4799465,20518,0.992250707,13601,6758,0.668058353,0.997264748,0.728613358,30917.17494
S581,S581,P5-7_30,2017/07/30,5,sample,100,30,14905,0.904059041,6409,7066,0.475621521,0.981447499,0.036011321,654053.582,26097,0.792351611,6140,14538,0.296933939,0.995380543,8.295471698,5841.741346,10945,0.976427593,8384,2303,0.784504538,0.871128195,22.04383819,104.4736393,10020,0.991916168,5332,4607,0.536472482,0.988595873,0.297405456,51635.45706
S582,S582,P5-7_31,2017/07/31,5,sample,100,30,20142,0.91510277,9892,8540,0.536675347,0.991935403,0.05456,521749.7556,26493,0.835390481,11875,10257,0.536553407,0.978592514,15.85207547,2156.815369,9964,0.959554396,7016,2545,0.733814455,0.906808007,18.29802446,139.086053,17381,0.993268512,11371,5893,0.658653846,0.990373163,0.622829727,31538.84999
S583,S583,P5-8_1,2017/08/01,5,sample,100,30,18220,0.905159166,7303,9189,0.442820762,0.987286898,0.040890943,749065.6232,20273,0.826320722,9851,6901,0.588049188,0.992317647,13.26179245,1734.556879,16582,0.970088047,1750,14336,0.108790252,0.913966203,4.673659454,3067.403635,14338,0.995396848,9144,5128,0.640695067,0.991458014,0.506763876,33730.37059
S584,S584,P5-8_2,2017/08/02,5,sample,100,30,14206,0.854216528,6333,5802,0.521878863,0.985409453,0.035475472,545165.4079,16829,0.818586963,8676,5100,0.629790941,0.978850296,12.21764151,1391.430579,6702,0.971202626,5464,1045,0.839453065,0.841746967,14.18109125,73.68967462,11919,0.993623626,8062,3781,0.680739677,0.998236054,0.431204139,29228.22901
S585,S585,P5-8_3,2017/08/03,5,sample,100,30,16006,0.802823941,8848,4002,0.688560311,0.990505035,0.048867547,272982.803,12580,0.865262321,8413,2472,0.772898484,0.987916772,11.85792453,694.8939488,13576,0.675604007,8590,582,0.93654601,0.81095634,23.16086548,25.12859464,17051,0.992786347,13258,3670,0.783199433,0.992119701,0.721565381,16953.88063
S586,S586,P5-8_4,2017/08/04,5,sample,100,30,8098,0.048283527,235,156,0.601023018,0.926394063,0.001439623,361205.7667,7837,0.484879418,1974,1826,0.519473684,0.995990567,2.620849057,2322.402601,16541,0.620276888,9541,719,0.929922027,0.762238618,24.18852305,29.72484093,6436,0.975916718,4176,2105,0.664862283,0.998436844,0.217194732,32305.87872
S587,S587,P5-8_5,2017/08/05,5,sample,100,30,17177,0.785585376,5117,8377,0.379205573,0.985695521,0.02867283,973860.3811,19740,0.846048632,9542,7159,0.571343033,0.998083661,12.78132075,1867.047529,18882,0.752621544,7450,6761,0.524241785,0.876770384,19.21063029,351.9405609,14935,0.994241714,9305,5544,0.626641525,0.977791311,0.525966134,35135.34203
S588,S588,P5-8_6,2017/08/06,5,sample,100,30,15980,0.810951189,5537,7422,0.427270623,0.977790886,0.031418113,787443.8492,22967,0.841076327,8107,11210,0.419682145,0.99080957,10.93679245,3416.601972,15260,0.755373526,8211,3316,0.712327579,0.804865702,20.93452493,158.3986267,12282,0.991206644,3727,8447,0.306144242,0.998177744,0.201768579,139549.3131
S589,S589,P5-8_7,2017/08/07,5,sample,100,30,11884,0.358885897,1256,3009,0.294490035,0.936137869,0.00735434,1363820.617,37679,0.739324292,5432,22425,0.194995872,0.987534623,7.49245283,9976.706119,2148,0.77886406,399,1274,0.238493724,0.943781726,1.15710254,1101.026016,11183,0.986765626,6786,4249,0.614952424,0.996102421,0.368477893,38437.4032
S590,S590,P5-8_8,2017/08/08,5,sample,100,30,22207,0.788355023,6674,10833,0.381218941,0.984118167,0.037449057,964243.2487,26808,0.857840943,11084,11913,0.48197591,0.994073938,15.15490566,2620.273652,1559,0.812059012,77,1189,0.060821485,0.590229306,0.19943556,5961.825472,17287,0.993289755,9547,7624,0.555995574,0.989889161,0.528199436,48113.13989
S591,S591,P5-8_9,2017/08/09,5,sample,100,30,17246,0.765394874,3935,9265,0.298106061,0.975585668,0.022319623,1383685.281,24735,0.810632707,7427,12624,0.370405466,0.993251117,10.34084906,4069.29835,27331,0.798873075,1535,20299,0.070303197,0.853945405,3.90696143,5195.597746,14808,0.992909238,5533,9170,0.376317758,0.992522219,0.303700847,100647.2883
S592,S592,P5-8_10,2017/08/10,5,sample,100,30,13041,0.758147381,2524,7363,0.255284717,0.98203412,0.014239245,1723640.042,22884,0.840718406,9786,9453,0.508654296,0.996348267,12.92556604,2437.804264,14873,0.844483292,1495,11065,0.119028662,0.857050645,3.858325494,2867.824401,8837,0.988910264,2726,6013,0.311935004,0.997285752,0.148809031,134691.646
S593,S593,P5-8_11,2017/08/11,5,sample,100,30,13678,0.873811961,3292,8660,0.275435074,0.983032537,0.018592075,1552632.825,17453,0.850111729,6456,8381,0.435128395,0.941929424,8.475943396,3295.994954,22771,0.97439726,15258,6930,0.68766901,0.880255197,40.17911571,172.4776635,14638,0.991528897,8520,5994,0.58701943,0.988882231,0.469301976,42573.86724
S594,S594,P5-8_12,2017/08/12,5,sample,100,30,6122,0.051290428,109,205,0.347133758,0.958565316,0.000643396,1062072.336,6147,0.304050756,923,946,0.493846977,0.995639175,1.172264151,2689.951178,20507,0.980689521,7367,12744,0.366316941,0.899422649,19.83433678,642.522114,6399,0.957649633,3913,2215,0.638544386,0.993594747,0.202024459,36546.72987
S595,S595,P5-8_13,2017/08/13,5,sample,100,30,11653,0.874109671,1834,8352,0.18005105,0.980166858,0.010459623,2661663.901,37650,0.857795485,7703,24593,0.238512509,0.980973973,10.74858491,7626.740393,30642,0.986130148,4112,26105,0.136082338,0.877553481,10.86058325,2403.64623,17449,0.995816379,3662,13714,0.21075046,0.995110569,0.199866416,228719.4332
S596,S596,P5-8_14,2017/08/14,5,sample,100,30,15855,0.855944497,3233,10338,0.238228576,0.981949187,0.018263774,1886795.182,18042,0.870468906,5807,9898,0.369754855,0.965524192,7.688773585,4291.104813,11513,0.98071745,5820,5471,0.515454787,0.951880293,15.56124177,351.578626,12459,0.992053937,6826,5534,0.552265372,0.995793008,0.369298213,49950.59829
S597,S597,P5-8_15,2017/08/15,5,sample,100,30,10254,0.633508875,1667,4829,0.256619458,0.958090238,0.009841132,1635651.929,31395,0.772224877,7355,16889,0.303374031,0.996483839,9.528962264,5907.953574,12746,0.958496783,8532,3685,0.698371122,0.906133014,23.32144873,158.0090518,13783,0.995574258,4141,9581,0.301778166,0.997050446,0.217401693,146901.6463
S598,S598,P5-8_16,2017/08/16,5,sample,100,30,18431,0.791926645,3308,11288,0.226637435,0.99009842,0.01852566,2031056.702,28173,0.841869875,8513,15205,0.35892571,0.997783071,11.43245283,4433.286022,21798,0.979952289,14488,6873,0.6782454,0.887534168,37.66312324,182.4861936,18889,0.994600032,5166,13621,0.274977378,0.993926047,0.283597366,160097.8669
S599,S599,P5-8_17,2017/08/17,5,sample,100,30,12483,0.834975567,2421,8002,0.232274777,0.979578923,0.013883019,1921292.018,40535,0.821512273,9413,23887,0.282672673,0.983739735,12.92735849,6159.28872,17299,0.979016128,6459,10477,0.381376949,0.84907987,16.49228598,635.2666944,18517,0.995625641,2517,15919,0.136526361,0.994839374,0.138724365,382509.1096
S600,S600,P5-8_18,2017/08/18,5,sample,100,30,10360,0.811003861,1459,6943,0.173649131,0.975319044,0.008388302,2759001.005,39008,0.790478876,5098,25737,0.165331604,0.998136877,6.806509434,12604.11094,11617,0.977791168,5402,5957,0.475570033,0.854083351,13.8332079,430.6304107,13556,0.991442904,2022,11418,0.150446429,0.996698949,0.110361242,344867.4498
S601,S601,P5-8_19,2017/08/19,5,sample,100,30,11058,0.826550913,1223,7917,0.13380744,0.979318138,0.007035094,3751193.477,41554,0.784064109,6938,25643,0.212946196,0.989784619,9.354056604,9137.92489,24202,0.964589703,6838,16507,0.292910688,0.844696584,17.52765757,941.7687407,18195,0.995932949,1767,16354,0.097511175,0.9966861,0.09655127,564605.0367
S602,S602,P5-8_20,2017/08/20,5,sample,100,30,6863,0.775316917,1076,4245,0.202217628,0.96082295,0.006323396,2237721.549,18779,0.80494169,6257,8859,0.413932257,0.994473927,8.623962264,3424.180104,21466,0.960495668,3488,17130,0.169172568,0.894347949,9.298400753,1842.252281,12429,0.995655322,1342,11033,0.108444444,0.992747208,0.073682032,499126.6619
S603,S603,P5-8_21,2017/08/21,5,sample,100,30,10363,0.84135868,1335,7384,0.153113889,0.971137977,0.007679245,3205176.085,26610,0.82093198,7449,14396,0.340993362,0.97752424,10.68933962,4489.207787,23869,0.960492689,2458,20468,0.107214516,0.793856923,6.288146754,3255.01309,24636,0.996833902,735,23823,0.029929147,0.992609413,0.038099718,2084267.407
S604,S604,P5-8_22,2017/08/22,5,sample,100,30,11655,0.846932647,1215,8656,0.123087833,0.975158631,0.007010943,4115470.872,24190,0.859280695,9206,11580,0.442894256,0.981167753,12.58226415,3067.810335,18659,0.977651535,353,17889,0.019350948,0.898819906,0.959548448,18643.14412,14971,0.995457885,1287,13616,0.086358451,0.986345594,0.068438382,663175.6243
S605,S605,P5-8_23,2017/08/23,5,sample,100,30,11505,0.855627988,1735,8109,0.176249492,0.975334006,0.01006,2686878.728,11172,0.866183315,7682,1995,0.793841066,0.994381244,10.41283019,638.6352106,21882,0.970432319,926,20309,0.043607252,0.96928958,2.645907808,7675.626467,14211,0.993877982,587,13537,0.041560464,0.997051883,0.031951082,1412263.082
S606,S606,P5-8_24,2017/08/24,5,sample,100,30,18522,0.847316704,2113,13581,0.134637441,0.977530711,0.012206038,3708820.256,11388,0.87776607,8598,1398,0.860144058,0.961592156,11.57726415,402.5130583,11864,0.961142953,231,11172,0.020257827,0.916201876,0.61476952,18172.66412,19103,0.990106266,1170,17744,0.06185894,0.995301835,0.064609595,915447.0977
S607,S607,P5-8_25,2017/08/25,5,sample,100,30,16509,0.831243564,2604,11119,0.189754427,0.979448992,0.014947547,2479559.55,18568,0.860297286,12393,3581,0.775823213,0.991272177,16.02820755,744.728731,21363,0.973131115,3062,17727,0.147289432,0.893301724,8.060112888,2199.348849,19045,0.99396167,1014,17916,0.053565769,0.993172481,0.055695202,1072264.712
S608,S608,P5-8_26,2017/08/26,5,sample,100,30,7291,0.347826087,802,1734,0.316246057,0.937662921,0.004853208,1190964.933,9014,0.719769248,4963,1525,0.764950678,0.985607366,6.939245283,732.5484438,11306,0.966477976,2657,8270,0.243159147,0.822940181,6.879303857,1202.156522,11141,0.993716902,444,10627,0.040104778,0.985227111,0.023399812,1513829.836
S609,S609,P5-8_27,2017/08/27,5,sample,100,30,12196,0.731879305,3010,5916,0.337217119,0.979373265,0.017452453,1129927.134,19173,0.850884056,11780,4534,0.722079196,0.98159116,16.5759434,911.7630878,21300,0.953051643,3225,17075,0.158866995,0.87960853,8.408936971,2030.577713,23886,0.99644143,5999,17802,0.252048233,0.99353092,0.3314619,179025.1005
